form_id,sample_number,establishment_id,establishment_number,establishment_state,project_code,collection_date,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g,collection_date_key,fiscal_year,salmonella_result,salmonella_analyzed,salmonella_positive,campylobacter_result,campylobacter_analyzed,campylobacter_positive,campylobacter_method,salmonellae_mpn_g_value,salmonellae_mpn_g_censor,salmonella_quantitative_cfu_g_value,salmonella_quantitative_cfu_g_censor,salmonella_quantitative_cfu_ml_value,salmonella_quantitative_cfu_ml_censor,aerobic_plate_count_mpn_ml_value,aerobic_plate_count_mpn_ml_censor,aerobic_plate_count_mpn_g_value,aerobic_plate_count_mpn_g_censor,aerobic_plate_count_mpn_100_sq_cm_value,aerobic_plate_count_mpn_100_sq_cm_censor,enterobacteriaceae_mpn_ml_value,enterobacteriaceae_mpn_ml_censor,enterobacteriaceae_mpn_100_sq_cm_value,enterobacteriaceae_mpn_100_sq_cm_censor,sample_key,sample_source_key
101155738,853219795,566,P843,NC,HC_CH_CARC01,2015-08-17,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101155738-853219795,0001
101156036,853219653,6530,M7559+P134+V7559,PA,HC_CH_CARC01,2015-08-17,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101156036-853219653,0001
101156867,853219660,4515,P6666,AL,HC_CPT_LBW01,2015-08-17,c. Wing,00,,Positive,,,,,,,,Negative,,,,,,,,,20150817,2015,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101156867-853219660,0010
101158019,210171084,4230,M5819+P5819+V5819,TX,HC_CPT_LBW01,2015-08-17,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101158019-210171084,0010
101158531,210171106,5245,M4894+P4894+V4894,CA,HC_CH_COM01,2015-08-17,a. ground chicken,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,101158531-210171106,0008
101158532,853219802,41,P1250,GA,HC_CPT_LBW01,2015-08-17,c. Wing,00,,Negative,,,,,,,,Positive,,,,,,,,,20150817,2015,Negative,Y,0,Positive,Y,1,1 mL,,,,,,,,,,,,,,,,,101158532-853219802,0010
101158655,210171410,275,P19378,GA,HC_CPT_LBW01,2015-08-17,a. Breast,00,,Negative,,,,,,,,,,,,,,,,,20150817,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101158655-210171410,0010
101159104,590277369,4746,P18863+V18863,MS,HC_CPT_LBW01,2015-08-17,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101159104-590277369,0010
101159774,590277583,4128,P325,TX,HC_CH_CARC01,2015-08-17,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101159774-590277583,0001
101160044,210171082,127246,M48119+P48119,AR,HC_CPT_LBW01,2015-08-17,a. Breast,00,,Negative,,,,,,,,Positive,,,,,,,,,20150817,2015,Negative,Y,0,Positive,Y,1,1 mL,,,,,,,,,,,,,,,,,101160044-210171082,0010
101160524,853219804,2264,P1249,VA,HC_CPT_LBW01,2015-08-17,b. Leg,00,,Negative,,,,,,,,Positive,,,,,,,,,20150817,2015,Negative,Y,0,Positive,Y,1,1 mL,,,,,,,,,,,,,,,,,101160524-853219804,0008
101160743,590277367,4526,P17500,AL,HC_CPT_LBW01,2015-08-17,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101160743-590277367,0010
101160744,853219647,4526,P17500,AL,HC_CH_CARC01,2015-08-17,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101160744-853219647,0001
101160795,590277375,3890,P7264+V7264,LA,HC_CH_CARC01,2015-08-17,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101160795-590277375,0001
101161740,853219659,4159,P1137,TX,HC_CPT_LBW01,2015-08-17,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101161740-853219659,0010
101161767,853219655,9337,M31727+P31727+V31727A,NY,HC_CH_CARC01,2015-08-17,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101161767-853219655,0001
101161773,590277361,2,P32,GA,HC_CH_CARC01,2015-08-17,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101161773-590277361,0001
101161785,853219651,581,M737+P737,NC,HC_CH_CARC01,2015-08-17,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101161785-853219651,0001
101161789,590277365,4595,P6529,AL,HC_CPT_LBW01,2015-08-17,b. Leg,00,,Negative,,,,,,,,Positive,,,,,,,,,20150817,2015,Negative,Y,0,Positive,Y,1,1 mL,,,,,,,,,,,,,,,,,101161789-590277365,0010
101161795,590277353,3431,P7669,MN,HC_TU_CARC01,2015-08-17,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101161795-590277353,0003
101161805,853219646,6965,M190+P190+V190,WI,HC_TU_CARC01,2015-08-17,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101161805-853219646,0003
101161811,590277406,126027,P46091,AR,HC_CH_CARC01,2015-08-17,,00,,Negative,,,,,,,,,,,07  Temperature too high,,,,,,20150817,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101161811-590277406,0001
101161823,210171107,9521,M31860+P31860,GA,HC_CH_COM01,2015-08-17,a. ground chicken,00,,Positive,,,,,,,,Negative,,Positive,,,,,,,20150817,2015,Positive,Y,1,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,101161823-210171107,0008
101161824,853219649,9808,P32182,GA,HC_CH_CARC01,2015-08-17,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101161824-853219649,0001
101161839,590277359,4562,P890,MS,HC_CH_CARC01,2015-08-17,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101161839-590277359,0001
101161855,590277349,6488,P244+V244A,PA,HC_TU_CARC01,2015-08-17,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101161855-590277349,0003
101161870,853219654,763,M19493+P19493,SC,HC_CPT_LBW01,2015-08-17,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101161870-853219654,0010
101161890,210171150,2846,M6790+P1358,IL,SPECPGM_05,2015-08-17,b. Individually wrapped finished product,00,,Negative,,,,,,,,,,,,,,,,,20150817,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101161890-210171150,0008
101161909,210171136,2846,M6790+P1358,IL,SPECPGM_05,2015-08-17,a. Comminuted chicken,00,,Negative,,,,,,,,,,,,,,,,,20150817,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101161909-210171136,0008
101161910,210171118,2846,M6790+P1358,IL,SPECPGM_05,2015-08-17,a. Comminuted chicken,00,,Negative,,,,,,,,,,,,,,,,,20150817,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101161910-210171118,0008
101161911,210171153,2846,M6790+P1358,IL,SPECPGM_05,2015-08-17,b. Individually wrapped finished product,00,,Negative,,,,,,,,,,,,,,,,,20150817,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101161911-210171153,0008
101161912,210171134,2846,M6790+P1358,IL,SPECPGM_05,2015-08-17,a. Comminuted chicken,00,,Negative,,,,,,,,,,,,,,,,,20150817,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101161912-210171134,0008
101161914,210171109,2846,M6790+P1358,IL,SPECPGM_05,2015-08-17,a. Comminuted chicken,00,,Negative,,,,,,,,,,,,,,,,,20150817,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101161914-210171109,0008
101161915,210171156,2846,M6790+P1358,IL,SPECPGM_05,2015-08-17,b. Individually wrapped finished product,00,,Negative,,,,,,,,,,,,,,,,,20150817,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101161915-210171156,0008
101161916,210171159,2846,M6790+P1358,IL,SPECPGM_05,2015-08-17,b. Individually wrapped finished product,00,,Negative,,,,,,,,,,,,,,,,,20150817,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101161916-210171159,0008
101161917,210171141,2846,M6790+P1358,IL,SPECPGM_05,2015-08-17,a. Comminuted chicken,00,,Negative,,,,,,,,,,,,,,,,,20150817,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101161917-210171141,0008
101161918,210171148,2846,M6790+P1358,IL,SPECPGM_05,2015-08-17,b. Individually wrapped finished product,00,,Positive,,<0.03,,00000,,,Negative,,,,,,,,,,20150817,2015,Positive,Y,1,,N,0,,0.03,<,,,,,,,,,,,,,,,101161918-210171148,0008
101161974,210171124,1554,M276+P276,ME,SPECPGM_06,2015-08-17,a. Comminuted chicken,00,,Negative,,,,,,,,,,,,,,,,,20150817,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101161974-210171124,0008
101161975,210171166,1554,M276+P276,ME,SPECPGM_06E,2015-08-17,,00,,Negative,,,,,,,,,,,,,,,,,20150817,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101161975-210171166,0005
101162013,590277350,8719,M20446+P20446+V20446,IL,HC_TU_CARC01,2015-08-17,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101162013-590277350,0003
101162016,590277364,9259,M27389+P27389+V27389,CA,HC_CH_CARC01,2015-08-17,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101162016-590277364,0001
101162035,853219645,651,M7345+P7345,NC,HC_TU_CARC01,2015-08-17,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101162035-853219645,0003
101162152,590277382,2966,P544A+V544,MN,HC_TU_COM01,2015-08-17,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,101162152-590277382,0009
101162349,210171165,1554,M276+P276,ME,SPECPGM_06E,2015-08-17,,00,,Negative,,,,,,,,,,,,,,,,,20150817,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101162349-210171165,0005
101162375,210171160,1554,M276+P276,ME,SPECPGM_06,2015-08-17,b. Individually wrapped finished product,00,,Negative,,,,,,,,,,,,,,,,,20150817,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101162375-210171160,0008
101162376,210171120,1554,M276+P276,ME,SPECPGM_06,2015-08-17,a. Comminuted chicken,00,,Negative,,,,,,,,,,,,,,,,,20150817,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101162376-210171120,0008
101162378,210171139,1554,M276+P276,ME,SPECPGM_06,2015-08-17,a. Comminuted chicken,00,,Positive,,0.074,,11000,,,Positive,,,,,,,,,,20150817,2015,Positive,Y,1,,N,0,,0.074,,,,,,,,,,,,,,,,101162378-210171139,0008
101162382,210171129,1554,M276+P276,ME,SPECPGM_06,2015-08-17,a. Comminuted chicken,00,,Negative,,,,,,,,,,,,,,,,,20150817,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101162382-210171129,0008
101162383,210171143,1554,M276+P276,ME,SPECPGM_06,2015-08-17,b. Individually wrapped finished product,00,,Positive,,0.036,,10000,,,Negative,,,,,,,,,,20150817,2015,Positive,Y,1,,N,0,,0.036,,,,,,,,,,,,,,,,101162383-210171143,0008
101162385,210171152,1554,M276+P276,ME,SPECPGM_06,2015-08-17,b. Individually wrapped finished product,00,,Negative,,,,,,,,,,,,,,,,,20150817,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101162385-210171152,0008
101162387,210171130,1554,M276+P276,ME,SPECPGM_06,2015-08-17,a. Comminuted chicken,00,,Negative,,,,,,,,,,,,,,,,,20150817,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101162387-210171130,0008
101162389,210171163,1554,M276+P276,ME,SPECPGM_06,2015-08-17,b. Individually wrapped finished product,00,,Negative,,,,,,,,,,,,,,,,,20150817,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101162389-210171163,0008
101162390,210171144,1554,M276+P276,ME,SPECPGM_06,2015-08-17,b. Individually wrapped finished product,00,,Negative,,,,,,,,,,,,,,,,,20150817,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101162390-210171144,0008
101162542,853219650,3873,M5842+P5842+V5842,AR,HC_CH_CARC01,2015-08-17,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150817,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101162542-853219650,0001
101147257,853219803,672,P7987,SC,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101147257-853219803,0001
101147286,210171379,8,P170,GA,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101147286-210171379,0001
101147665,853219798,4485,M17250+P6+V6,AL,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101147665-853219798,0001
101148295,210171710,696,P9197,NC,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101148295-210171710,0001
101148327,210171756,2643,P7769,IN,HC_TU_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101148327-210171756,0003
101148341,590277593,672,P7987,SC,HC_CPT_LBW01,2015-08-18,a. Breast,00,,Positive,,,,,,,,Negative,,,,,,,,,20150818,2015,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101148341-590277593,0010
101148468,590277544,6413,M1015+P1015+V1015,PA,HC_TU_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101148468-590277544,0003
101148753,853219800,5687,M4181+P4181,CA,HC_CPT_LBW01,2015-08-18,c. Wing,00,,Negative,,,,,,,,Positive,,,,,,,,,20150818,2015,Negative,Y,0,Positive,Y,1,1 mL,,,,,,,,,,,,,,,,,101148753-853219800,0010
101149244,210171380,4493,P912,AL,HC_CH_CARC01,2015-08-18,,00,,Positive,,,,,,,,Positive,,,,,,,,,20150818,2015,Positive,Y,1,Positive,Y,1,1 mL,,,,,,,,,,,,,,,,,101149244-210171380,0001
101149827,853219794,6025,P6058,WA,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101149827-853219794,0001
101149934,590277798,3518,P20251,NE,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101149934-590277798,0001
101150539,590277788,727,M17980+P17980,SC,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101150539-590277788,0001
101150640,590277570,2236,P146,VA,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101150640-590277570,0001
101151085,210171412,6488,P244+V244A,PA,HC_TU_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101151085-210171412,0003
101151089,210171407,6488,P244+V244A,PA,HC_CPT_LBW01,2015-08-18,b. Leg,00,,Negative,,,,,,,,Positive,,,,,,,,,20150818,2015,Negative,Y,0,Positive,Y,1,1 mL,,,,,,,,,,,,,,,,,101151089-210171407,0010
101151771,210171378,2238,P171,MD,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101151771-210171378,0001
101152068,853219801,2214,M2161+P3,DE,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101152068-853219801,0001
101152350,853219946,9551,P1096A,VA,HC_TU_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101152350-853219946,0003
101152367,590277597,6847,M9977+P1325,PA,HC_CPT_LBW01,2015-08-18,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101152367-590277597,0010
101153267,853219954,4491,P559,AL,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101153267-853219954,0001
101153312,590277555,9870,M32130+P32130+V32130,SD,HC_TU_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101153312-590277555,0003
101153337,853219796,4159,P1137,TX,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101153337-853219796,0001
101153521,853219965,4524,M11509+P11509,AL,HC_CPT_LBW01,2015-08-18,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101153521-853219965,0010
101153683,590277582,2236,P146,VA,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101153683-590277582,0001
101154436,590277844,3571,P1362,MO,HC_CPT_LBW01,2015-08-18,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101154436-590277844,0008
101154776,853219961,567,M7478+P1,NC,HC_CPT_LBW01,2015-08-18,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101154776-853219961,0010
101154794,590277574,32,P646,GA,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101154794-590277574,0001
101155406,853219806,5595,M426+P17065,CA,HC_CPT_LBW01,2015-08-18,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101155406-853219806,0010
101156601,853219960,3770,M13556+P13556,MO,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101156601-853219960,0001
101156824,590277602,1274,M7854+P7854,NJ,HC_CH_COM01,2015-08-18,b. raw chicken sausage (including links and sausage patties),00,,Positive,,,,,,,,Negative,,Negative,,,,,,,20150818,2015,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,101156824-590277602,0008
101156858,590277848,5240,M4873+P4873,CA,HC_CPT_LBW01,2015-08-18,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101156858-590277848,0010
101157503,853219789,2967,M18866+P551,MN,HC_TU_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101157503-853219789,0003
101157749,853219799,3846,P72,AR,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101157749-853219799,0001
101157963,590277589,3858,P1009,AR,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101157963-590277589,0001
101158069,853219807,11721,M33997+P33997,WI,HC_CPT_LBW01,2015-08-18,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101158069-853219807,0008
101158426,853219787,3886,P7174,AR,HC_TU_COM01,2015-08-18,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,101158426-853219787,0009
101158432,590277549,3886,P7174,AR,HC_TU_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101158432-590277549,0003
101159002,853219808,123305,P328,NC,HC_CPT_LBW01,2015-08-18,a. Breast,00,,Negative,,,,,,,,Positive,,,,,,,,,20150818,2015,Negative,Y,0,Positive,Y,1,1 mL,,,,,,,,,,,,,,,,,101159002-853219808,0010
101159162,590277563,4495,P1317+V1317,AL,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101159162-590277563,0001
101159167,590277572,4534,M19636+P19636,TN,HC_CPT_LBW01,2015-08-18,b. Leg,00,,Positive,,,,,,,,Negative,,,,,,,,,20150818,2015,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101159167-590277572,0010
101159362,853219811,72,P6505,GA,HC_CPT_LBW01,2015-08-18,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101159362-853219811,0010
101159427,210171397,3879,P7085+V7085,OK,HC_CPT_LBW01,2015-08-18,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101159427-210171397,0010
101159737,853219951,4495,P1317+V1317,AL,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101159737-853219951,0001
101159867,590277568,60,P2632,FL,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101159867-590277568,0001
101159980,590277559,664,M7470+P7470,NC,HC_CPT_LBW01,2015-08-18,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101159980-590277559,0010
101160131,853219809,2249,M667+P667,DE,HC_CPT_LBW01,2015-08-18,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101160131-853219809,0010
101160226,590277543,7591,M20935+P20935,MI,HC_TU_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101160226-590277543,0003
101160332,853219810,4340,M13432A+P13432A,TX,HC_CPT_LBW01,2015-08-18,a. Breast,00,,Positive,,,,,,,,Negative,,,,,,,,,20150818,2015,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101160332-853219810,0008
101160446,590277614,4514,P6638,AL,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,,,,07  Temperature too high,,,,,,20150818,2015,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,101160446-590277614,0001
101160461,590277575,2278,P2178,DE,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101160461-590277575,0001
101160586,590277591,3680,M7089+P7089,MO,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101160586-590277591,0001
101160611,853219953,4512,P6510,MS,HC_CH_CARC01,2015-08-18,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101160611-853219953,0001
101160714,590277834,8,P170,GA,HC_CPT_LBW01,2015-08-18,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20150818,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101160714-590277834,0008
