form_id,sample_number,establishment_id,establishment_number,project_code,collection_date,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g,collection_date_key,fiscal_year,salmonella_result,salmonella_analyzed,salmonella_positive,campylobacter_result,campylobacter_analyzed,campylobacter_positive,campylobacter_method,sample_key,sample_source_key
101776515,590424961,127044,P45483,HC_CPT_LBW01,2017-09-06,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170906,2017,Negative,Y,0,Negative,Y,0,1 mL,101776515-590424961,0010
101776558,210327204,13841,P44097,HC_CPT_LBW01,2017-09-06,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170906,2017,Negative,Y,0,Negative,Y,0,1 mL,101776558-210327204,0010
101776562,590425092,13261,M33901+P33901,HC_CPT_LBW01,2017-09-06,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170906,2017,Negative,Y,0,Negative,Y,0,1 mL,101776562-590425092,0010
101776598,210327285,4495,P1317+V1317,HC_CPT_LBW01,2017-09-06,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170906,2017,Negative,Y,0,Negative,Y,0,1 mL,101776598-210327285,0010
101776641,853290865,4493,P912,HC_CH_CARC01,2017-09-06,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170906,2017,Negative,Y,0,Negative,Y,0,1 mL,101776641-853290865,0001
101776643,590424989,3883,P7156+V7156,HC_CPT_LBW01,2017-09-06,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20170906,2017,Negative,Y,0,Negative,Y,0,1 mL,101776643-590424989,0008
101776655,590425002,2197,P20245,HC_CH_CARC01,2017-09-06,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170906,2017,Negative,Y,0,Negative,Y,0,1 mL,101776655-590425002,0001
101776662,210327268,3880,M7100+P7100+V7100,HC_CPT_LBW01,2017-09-06,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170906,2017,Negative,Y,0,Negative,Y,0,1 mL,101776662-210327268,0010
101776680,590424993,4512,P6510,HC_CPT_LBW01,2017-09-06,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170906,2017,Negative,Y,0,Negative,Y,0,1 mL,101776680-590424993,0010
101776681,210327293,4512,P6510,HC_CH_CARC01,2017-09-06,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170906,2017,Negative,Y,0,Negative,Y,0,1 mL,101776681-210327293,0001
101776693,590424733,5112,M18909+P157,HC_CH_COM01,2017-09-06,a. ground chicken,00,,Negative,,,,,,,,Negative,,,,,,,,,20170906,2017,Negative,Y,0,Negative,Y,0,1 mL,101776693-590424733,0008
101776790,853290687,2966,P544A+V544,HC_TU_CARC01,2017-09-06,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170906,2017,Negative,Y,0,Negative,Y,0,1 mL,101776790-853290687,0003
101776825,590424738,3261,M443+P443+V443,HC_CH_COM01,2017-09-06,"e. other raw comminuted chicken products (other non-breaded, non-battered comminuted products, but NOT including mechanically separated product)",00,,Negative,,,,,,,,Negative,,,,,,,,,20170906,2017,Negative,Y,0,Negative,Y,0,1 mL,101776825-590424738,0008
101776864,853290669,1072,M4586+P4586,LO_CPT_LBW01,2017-09-06,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170906,2017,Negative,Y,0,Negative,Y,0,1 mL,101776864-853290669,0010
101776964,590424724,3723,M8727+P8727+V8727,HC_TU_CARC01,2017-09-06,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170906,2017,Negative,Y,0,Negative,Y,0,1 mL,101776964-590424724,0003
101777019,590424719,3770,M13556+P13556,EXP_CPT_OT01,2017-09-06,a. Neck,00,,Positive,,,,,,,,Negative,,,,,,,,,20170906,2017,Positive,Y,1,Negative,Y,0,1 mL,101777019-590424719,0010
101777134,853290620,5112,M18909+P157,HC_TU_COM01,2017-09-06,a. ground turkey,00,,Negative,,,,,,,,Negative,,,,,,,,,20170906,2017,Negative,Y,0,Negative,Y,0,1 mL,101777134-853290620,0009
101777587,210326896,6708,M9516+P9516,HC_CH_COM01,2017-09-06,a. ground chicken,00,,Negative,,,,,,,,Negative,,,,,,,,,20170906,2017,Negative,Y,0,Negative,Y,0,1 mL,101777587-210326896,0008
101777842,853290866,38,P855,HC_CH_CARC01,2017-09-06,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170906,2017,Negative,Y,0,Negative,Y,0,1 mL,101777842-853290866,0001
101714685,590424947,4493,P912,F_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101714685-590424947,0001
101759713,210327298,734,P18285,F_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101759713-210327298,0001
101766926,853290887,13257,P33900+V33900,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101766926-853290887,0001
101766955,853291005,4128,P325,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101766955-853291005,0001
101767141,590424992,4549,P1174+V1174,HC_CPT_LBW01,2017-09-07,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101767141-590424992,0010
101767506,590425235,3842,M13289+P963,HC_TU_COM01,2017-09-07,a. ground turkey,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101767506-590425235,0009
101767563,590424927,2351,P7927,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101767563-590424927,0001
101767683,210327201,2091,P15724+V15724,HC_CPT_LBW01,2017-09-07,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101767683-210327201,0010
101767696,853290905,750,P19128,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101767696-853290905,0001
101767711,590424923,6421,P1304,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101767711-590424923,0001
101767778,590424957,6162841,P34668,HC_CPT_LBW01,2017-09-07,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101767778-590424957,0008
101767814,853290885,562,P445,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101767814-853290885,0001
101768142,210327258,127096,M45511+P45511,HC_CPT_LBW01,2017-09-07,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101768142-210327258,0010
101768185,590424941,3846,P72,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101768185-590424941,0001
101768335,853290855,8112,M21430+P21430,HC_CPT_LBW01,2017-09-07,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101768335-853290855,0010
101768513,210327224,2197,P20245,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101768513-210327224,0001
101768553,853290906,41,P1250,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101768553-853290906,0001
101768710,590424933,727,M17980+P17980,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101768710-590424933,0001
101768984,590425012,12666,M4121A+P4121A+V4121A,HC_CH_COM01,2017-09-07,a. ground chicken,00,,Positive,,,,,,,,Negative,,,,,,,,,20170907,2017,Positive,Y,1,Negative,Y,0,1 mL,101768984-590425012,0008
101769021,210327195,48,P1284,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101769021-210327195,0001
101769421,853290888,3890,P7264+V7264,HC_CPT_LBW01,2017-09-07,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101769421-853290888,0010
101769462,210327311,13683,M40320+P40320,LO_CH_COM01,2017-09-07,a. ground product,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101769462-210327311,0008
101769524,590424920,4507,P758,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101769524-590424920,0001
101769707,210327313,4309,M13199+P13199,HC_CH_COM01,2017-09-07,b. raw chicken sausage (including links and sausage patties),00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101769707-210327313,0008
101769786,210327260,4530,P18557,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101769786-210327260,0001
101769855,590424994,4783,M20322+P20322,HC_CPT_LBW01,2017-09-07,c. Wing,00,,Negative,,,,,,,,Positive,,,,,,,,,20170907,2017,Negative,Y,0,Positive,Y,1,1 mL,101769855-590424994,0010
101769868,853290973,7606,M20826+P20826+V20826,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101769868-853290973,0001
101769992,853290839,12454,M34176+P34176,HC_CH_COM01,2017-09-07,b. raw chicken sausage (including links and sausage patties),00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101769992-853290839,0008
101770098,853290804,7591,M20935+P20935,HC_TU_COM01,2017-09-07,a. ground turkey,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101770098-853290804,0009
101770298,590425218,127006,P51179+V51179,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101770298-590425218,0001
101770366,210327392,2250,P764,F_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101770366-210327392,0001
101770405,590425231,4534,M19636+P19636,HC_CPT_LBW01,2017-09-07,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101770405-590425231,0010
101770577,853290883,6162809,M51255+P51255,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Positive,,,,,,,,,20170907,2017,Negative,Y,0,Positive,Y,1,1 mL,101770577-853290883,0001
101770595,210327187,2249,M667+P667,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101770595-210327187,0001
101770811,210327322,126985,M45464+P45464,LO_CH_COM01,2017-09-07,a. ground product,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101770811-210327322,0008
101771072,210327317,9551,P1096A,HC_TU_COM01,2017-09-07,a. ground turkey,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101771072-210327317,0009
101771606,210327390,8,P170,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101771606-210327390,0001
101771661,590424972,4487,P308,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101771661-590424972,0001
101771955,210327395,566,P843,HC_CPT_LBW01,2017-09-07,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101771955-210327395,0010
101771992,210327264,1581,P1525,HC_CPT_LBW01,2017-09-07,a. Breast,00,,Positive,,,,,,,,Positive,,,,,,,,,20170907,2017,Positive,Y,1,Positive,Y,1,1 mL,101771992-210327264,0010
101772024,853290889,4499,P6651,HC_CPT_LBW01,2017-09-07,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101772024-853290889,0010
101772057,590425004,2964,P425+V425,HC_TU_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101772057-590425004,0003
101772131,853290862,3752,P13369+V13369,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101772131-853290862,0001
101772179,210327192,3543,P727+V727,HC_CPT_LBW01,2017-09-07,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101772179-210327192,0010
101772219,210327302,9337,M31727+P31727+V31727A,HC_TU_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101772219-210327302,0003
101772223,210327220,6162703,M45884+P45884,HC_CPT_LBW01,2017-09-07,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101772223-210327220,0010
101772574,590424974,3858,P1009,HC_CPT_LBW01,2017-09-07,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101772574-590424974,0010
101772589,210327178,3847,M112+P112,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101772589-210327178,0001
101772608,853290911,577,P419,HC_CPT_LBW01,2017-09-07,a. Breast,00,,Positive,,,,,,,,Negative,,,,,,,,,20170907,2017,Positive,Y,1,Negative,Y,0,1 mL,101772608-853290911,0010
101772743,853290863,6025,P6058,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101772743-853290863,0001
101773032,590424986,4141,P206+V206,HC_CPT_LBW01,2017-09-07,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101773032-590424986,0010
101773104,210327216,4490,P522,HC_CPT_LBW01,2017-09-07,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101773104-210327216,0010
101773111,590425016,3851,P208+V208,EXP_CPT_OT01,2017-09-07,e. Gizzard (split),00,,Negative,,,,,,,,,,,07  Temperature too high,,,,,,20170907,2017,Negative,Y,0,,N,0,,101773111-590425016,0010
101773131,590424959,2279,P2186,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101773131-590424959,0001
101773281,590425005,6965,M190+P190+V190,HC_TU_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101773281-590425005,0003
101773567,853290864,4534,M19636+P19636,HC_CPT_LBW01,2017-09-07,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101773567-853290864,0010
101773885,853290884,12513,M34145+P34145,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101773885-853290884,0001
101774131,590425228,3850,P165S+V165S,HC_CPT_LBW01,2017-09-07,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101774131-590425228,0010
101774276,853291006,4513,P6616+V6616,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101774276-853291006,0001
101774296,590424951,2236,P146,HC_CPT_LBW01,2017-09-07,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101774296-590424951,0010
101774314,590425020,144,M7460+P7460,HC_CPT_LBW01,2017-09-07,b. Leg,00,,Negative,,,,,,,,,,,07  Temperature too high,,,,,,20170907,2017,Negative,Y,0,,N,0,,101774314-590425020,0010
101774548,210327172,126518,P46826,HC_CPT_LBW01,2017-09-07,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101774548-210327172,0010
101774636,853290882,3959,M2277+P746+V746,HC_CPT_LBW01,2017-09-07,c. Wing,00,,Negative,,,,,,,,Positive,,,,,,,,,20170907,2017,Negative,Y,0,Positive,Y,1,1 mL,101774636-853290882,0010
101774654,590425213,664,M7470+P7470,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101774654-590425213,0001
101774783,853290856,3,P40,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101774783-853290856,0001
101774793,590424936,4128,P325,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101774793-590424936,0001
101774826,590424944,4538,P164,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101774826-590424944,0001
101775031,853290868,2961,M322A+P322,HC_CH_CARC01,2017-09-07,,00,,Positive,,,,,,,,Negative,,,,,,,,,20170907,2017,Positive,Y,1,Negative,Y,0,1 mL,101775031-853290868,0001
101775054,590424988,3906,P13584+V13584,HC_CPT_LBW01,2017-09-07,a. Breast,00,,Positive,,,,,,,,Negative,,,,,,,,,20170907,2017,Positive,Y,1,Negative,Y,0,1 mL,101775054-590424988,0010
101775061,590424930,127044,P45483,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101775061-590424930,0001
101775071,210327243,6413,M1015+P1015+V1015,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101775071-210327243,0001
101775124,210327281,4509,P1235,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101775124-210327281,0001
101775215,210327182,4515,P6666,HC_CPT_LBW01,2017-09-07,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101775215-210327182,0010
101775269,853290910,3770,M13556+P13556,HC_CPT_LBW01,2017-09-07,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101775269-853290910,0010
101775346,210327275,1423,M18596+P18596,HC_CPT_LBW01,2017-09-07,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101775346-210327275,0010
101775363,590425006,7849,M21275+P21275,HC_CH_COM01,2017-09-07,"e. other raw comminuted chicken products (other non-breaded, non-battered comminuted products, but NOT including mechanically separated product)",00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101775363-590425006,0008
101775392,590424984,4221,M4800+P4800+V4800,HC_CPT_LBW01,2017-09-07,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101775392-590424984,0010
101775488,590424965,2208,P20604+V20604,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101775488-590424965,0001
101775627,210327221,3850,P165S+V165S,HC_CPT_LBW01,2017-09-07,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101775627-210327221,0010
101775824,590425018,63,P2686,HC_CPT_LBW01,2017-09-07,a. Breast,00,,Negative,,,,,,,,,,,07  Temperature too high,,,,,,20170907,2017,Negative,Y,0,,N,0,,101775824-590425018,0010
101775985,210327295,589,P1243,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101775985-210327295,0001
101776076,853290898,4281,M7271+P7271,HC_CPT_LBW01,2017-09-07,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101776076-853290898,0010
101776190,590425013,1946,M2199+P2199,HC_CH_COM01,2017-09-07,b. raw chicken sausage (including links and sausage patties),00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101776190-590425013,0008
101776284,590424921,4510,P1254+V1254,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101776284-590424921,0001
101776379,853290900,3839,P550,F_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101776379-853290900,0001
101776518,853291011,127044,P45483,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101776518-853291011,0001
101776694,210327229,2249,M667+P667,HC_CPT_LBW01,2017-09-07,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101776694-210327229,0010
101776766,853290806,3886,P7174,HC_TU_COM01,2017-09-07,a. ground turkey,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101776766-853290806,0009
101776950,590425009,13459,P40124,EXP_CH_MSK01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101776950-590425009,0008
101777212,853290915,1644,M5097+P5097,LO_CPT_LBW01,2017-09-07,a. Breast,00,,Positive,,,,,,,,,,,,,,,,,20170907,2017,Positive,Y,1,,N,0,,101777212-853290915,0010
101777282,210327189,6162226,M45769+P45769,HC_CPT_LBW01,2017-09-07,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101777282-210327189,0010
101777389,210327197,4190,M2250+P335,HC_CPT_LBW01,2017-09-07,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101777389-210327197,0008
101777448,590424924,3356,M4653A+P4653A+V4653A,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101777448-590424924,0001
101777678,590424990,4509,P1235,HC_CPT_LBW01,2017-09-07,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101777678-590424990,0010
101777830,853291004,4141,P206+V206,HC_CPT_LBW01,2017-09-07,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101777830-853291004,0010
101777864,210327236,5204,P2882,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101777864-210327236,0001
101777895,210327278,1406,P18414,HC_CPT_LBW01,2017-09-07,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101777895-210327278,0010
101777900,590425010,3723,M8727+P8727+V8727,HC_TU_COM01,2017-09-07,a. ground turkey,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101777900-590425010,0009
101777902,590424949,696,P9197,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101777902-590424949,0001
101777915,853290859,2349,P7903,HC_CPT_LBW01,2017-09-07,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101777915-853290859,0010
101777942,210327210,123881,P44974+V44974,RE_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101777942-210327210,0001
101777943,210327213,123881,P44974+V44974,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101777943-210327213,0001
101777960,210327316,847,P794,HC_CH_COM01,2017-09-07,a. ground chicken,00,,Negative,,,,,,,,Positive,,,,,,,,,20170907,2017,Negative,Y,0,Positive,Y,1,1 mL,101777960-210327316,0008
101777963,210327320,2,P32,EXP_CH_MSK01,2017-09-07,,00,,Positive,,,,,,,,Negative,,,,,,,,,20170907,2017,Positive,Y,1,Negative,Y,0,1 mL,101777963-210327320,0008
101778001,590424997,123305,P328,EXP_CPT_OT01,2017-09-07,a. Neck,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101778001-590424997,0010
101778005,210327244,4554,P247,HC_CPT_LBW01,2017-09-07,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101778005-210327244,0010
101778207,590424945,4501,P192,HC_CH_CARC01,2017-09-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170907,2017,Negative,Y,0,Negative,Y,0,1 mL,101778207-590424945,0001
